Date,Product_Category,Region,Customer_Segment,Sales,Quantity,Discount,Marketing_Spend,Profit,High_Performance
2021-06-12 07:56:05,Clothing,North,Consumer,115.15,6,0.01,1357.65,145.37,0
2021-06-12 09:26:50,Furniture,North,Consumer,319.37,4,0.13,2069.09,126.93,0
2021-06-12 15:00:13,Furniture,North,Small Business,282.01,10,0.09,1502.36,154.98,0
2021-06-13 06:14:48,Clothing,South,Small Business,68.89,11,0.1,1973.51,150.89,0
2021-06-13 08:54:35,Furniture,South,Consumer,238.32,6,0.06,1051.83,76.44,0
2021-06-13 09:28:18,Electronics,East,Consumer,558.71,6,0.08,1335.58,879.35,1
2021-06-15 23:21:03,Electronics,East,Corporate,148.53,6,0.08,2419.79,220.81,0
2021-06-17 12:44:51,Food,East,Small Business,62.38,12,0.02,1814.23,55.52,0
2021-06-18 15:25:32,Electronics,East,Small Business,724.61,5,0.17,2573.99,488.11,1
2021-06-18 21:35:54,Electronics,North,Small Business,443.19,5,0.22,2145.52,92.32,0
2021-06-19 13:44:19,Food,East,Corporate,40.76,11,0.28,1712.12,78.85,0
2021-06-20 14:12:22,Food,East,Corporate,51.13,14,0.19,1771.22,80.99,0
2021-06-21 13:51:07,Food,East,Small Business,57.57,11,0.22,1453.92,147.05,0
2021-06-23 01:29:33,Clothing,North,Small Business,50.22,1,0.25,2087.33,9.59,0
2021-06-24 19:29:05,Food,East,Consumer,35.13,4,0.21,2477.16,13.16,0
2021-06-26 05:27:56,Office Supplies,West,Small Business,75.29,7,0.09,2156.84,116.31,0
2021-06-27 15:33:50,Food,North,Corporate,57.3,8,0.0,2548.22,35.76,0
2021-06-27 23:30:42,Furniture,West,Small Business,152.35,7,0.1,2590.73,161.09,0
2021-06-28 02:42:03,Office Supplies,North,Consumer,216.79,11,0.22,1516.27,335.22,1
2021-06-30 04:07:54,Furniture,North,Consumer,417.58,14,0.13,2020.99,994.65,1
2021-06-30 06:18:50,Electronics,West,Small Business,347.32,12,0.05,2719.74,946.85,1
2021-07-01 05:15:02,Clothing,West,Consumer,57.46,3,0.14,2305.64,40.47,0
2021-07-01 08:22:14,Clothing,South,Small Business,99.66,1,0.07,1822.81,18.13,0
2021-07-02 07:48:13,Office Supplies,South,Consumer,103.0,2,0.06,643.38,56.78,0
2021-07-03 08:05:40,Clothing,West,Consumer,67.84,6,0.0,2153.17,56.47,0
2021-07-03 13:41:53,Furniture,East,Corporate,262.55,6,0.01,1074.69,285.19,0
2021-07-05 20:05:42,Food,East,Consumer,27.59,10,0.1,1714.11,61.4,0
2021-07-07 09:21:36,Furniture,West,Consumer,341.0,7,0.22,2807.21,332.6,1
2021-07-08 14:16:00,Office Supplies,West,Small Business,73.57,13,0.22,1844.1,69.41,0
2021-07-09 22:31:59,Clothing,East,Corporate,62.4,1,0.28,1076.55,5.8,0
2021-07-11 07:48:15,Furniture,South,Consumer,472.43,9,0.16,1068.29,1013.81,1
2021-07-12 02:51:41,Furniture,West,Consumer,172.59,2,0.06,2327.76,43.64,0
2021-07-16 17:22:12,Furniture,East,Corporate,261.28,7,0.12,1609.75,350.88,1
2021-07-18 19:50:39,Electronics,West,Small Business,615.22,2,0.29,1988.35,244.86,0
2021-07-20 16:21:13,Clothing,East,Consumer,87.29,9,0.14,1276.75,157.06,0
2021-07-21 09:20:27,Food,South,Corporate,48.04,5,0.26,923.27,43.94,0
2021-07-23 02:05:19,Food,West,Small Business,45.1,8,0.13,1651.62,37.29,0
2021-07-23 19:44:07,Furniture,South,Consumer,296.74,14,0.3,2428.66,365.41,1
2021-07-25 23:28:04,Electronics,North,Corporate,486.09,6,0.13,1441.98,165.99,0
2021-07-27 21:43:22,Food,South,Consumer,57.46,11,0.02,685.05,143.62,0
2021-07-28 19:35:25,Office Supplies,South,Corporate,126.06,14,0.01,2250.7,90.33,0
2021-08-04 05:07:39,Furniture,East,Small Business,175.46,8,0.08,1560.3,107.68,0
2021-08-06 11:38:44,Electronics,West,Consumer,475.61,11,0.09,2178.52,496.44,1
2021-08-07 04:14:51,Clothing,South,Consumer,99.58,10,0.15,500.0,228.95,0
2021-08-09 19:09:26,Office Supplies,East,Consumer,168.61,12,0.01,1706.72,529.9,1
2021-08-11 15:50:02,Clothing,South,Small Business,87.0,5,0.25,1574.96,24.62,0
2021-08-17 10:51:07,Electronics,North,Small Business,624.91,3,0.3,1745.28,106.2,0
2021-08-20 01:31:50,Food,North,Corporate,48.08,10,0.25,2674.19,22.77,0
2021-08-20 06:12:32,Electronics,North,Corporate,579.08,3,0.09,1896.33,471.48,1
2021-08-21 19:24:28,Office Supplies,South,Small Business,127.57,10,0.25,2122.82,157.86,0
2021-08-22 23:48:57,Food,South,Consumer,47.79,12,0.27,1373.98,27.66,0
2021-08-24 08:57:46,Food,South,Consumer,32.01,1,0.04,1223.69,1.68,0
2021-08-26 15:53:06,Office Supplies,South,Small Business,123.81,12,0.29,1537.95,72.95,0
2021-08-28 06:30:37,Clothing,North,Small Business,97.15,11,0.28,1798.96,76.87,0
2021-08-28 10:24:37,Office Supplies,West,Consumer,145.97,4,0.01,1764.51,126.17,0
2021-09-02 17:29:20,Office Supplies,North,Corporate,51.81,4,0.24,1405.93,11.91,0
2021-09-04 13:29:18,Clothing,East,Small Business,38.79,10,0.28,1582.47,62.98,0
2021-09-05 01:29:07,Electronics,East,Corporate,419.17,13,0.09,1386.66,315.74,1
2021-09-05 20:49:45,Furniture,North,Corporate,270.25,9,0.25,2036.15,156.71,0
2021-09-06 06:10:27,Electronics,North,Consumer,281.81,6,0.24,1618.23,264.18,0
2021-09-07 00:26:14,Furniture,West,Corporate,218.28,1,0.03,1620.89,21.21,0
2021-09-07 11:04:56,Electronics,South,Corporate,593.03,12,0.1,1723.49,1847.67,1
2021-09-09 12:45:26,Electronics,East,Small Business,634.27,4,0.16,1404.96,353.34,1
2021-09-12 14:57:01,Clothing,North,Consumer,72.8,7,0.1,1382.56,23.82,0
2021-09-13 07:47:57,Clothing,North,Small Business,83.99,8,0.19,2095.35,54.81,0
2021-09-13 14:13:31,Electronics,West,Consumer,612.59,11,0.14,1795.67,766.05,1
2021-09-15 05:17:36,Office Supplies,South,Corporate,86.21,10,0.04,1497.3,230.47,0
2021-09-15 07:34:24,Office Supplies,West,Corporate,143.59,6,0.0,2357.19,62.78,0
2021-09-15 23:30:09,Furniture,North,Corporate,370.33,10,0.08,2287.18,707.86,1
2021-09-18 08:29:31,Electronics,South,Small Business,426.34,4,0.26,1381.76,137.78,0
2021-09-20 21:14:28,Electronics,West,Small Business,615.59,5,0.11,1630.95,560.71,1
2021-09-23 17:37:45,Electronics,North,Small Business,460.58,7,0.2,1867.71,684.92,1
2021-09-24 14:04:53,Office Supplies,South,Corporate,115.51,9,0.29,1785.88,177.85,0
2021-09-26 08:14:24,Office Supplies,West,Corporate,124.58,13,0.26,2301.33,61.03,0
2021-09-28 16:09:45,Electronics,West,Corporate,566.01,1,0.03,2591.06,95.54,0
2021-09-29 19:05:03,Clothing,West,Corporate,107.94,10,0.24,2195.67,164.53,0
2021-10-02 13:50:45,Food,North,Small Business,46.35,6,0.24,2648.04,40.84,0
2021-10-03 13:18:01,Food,North,Consumer,46.96,6,0.17,1876.44,52.81,0
2021-10-08 00:02:02,Electronics,West,Corporate,445.46,6,0.24,1739.0,388.8,1
2021-10-10 15:47:36,Office Supplies,West,Corporate,92.28,7,0.18,2060.96,149.86,0
2021-10-11 12:43:15,Furniture,East,Corporate,253.61,6,0.23,1599.76,202.72,0
2021-10-11 23:06:08,Office Supplies,East,Small Business,160.31,13,0.01,1309.22,511.33,1
2021-10-12 15:59:40,Electronics,North,Small Business,469.42,11,0.25,2088.47,1098.78,1
2021-10-13 03:51:17,Food,South,Consumer,56.41,7,0.16,1111.38,59.22,0
2021-10-14 16:24:16,Furniture,East,Corporate,221.8,7,0.06,2414.07,430.45,1
2021-10-17 01:11:58,Clothing,South,Small Business,73.99,3,0.17,918.86,43.06,0
2021-10-17 05:10:18,Furniture,South,Small Business,267.94,10,0.12,1456.34,520.7,1
2021-10-19 16:02:31,Electronics,West,Small Business,436.61,4,0.07,1664.82,298.09,0
2021-10-20 06:15:49,Office Supplies,North,Corporate,128.47,13,0.14,1856.2,340.64,1
2021-10-25 01:38:03,Food,East,Small Business,71.06,9,0.04,1668.61,107.3,0
2021-10-25 17:59:35,Clothing,East,Small Business,60.66,10,0.05,2076.38,46.03,0
2021-10-26 03:21:15,Furniture,East,Consumer,287.82,3,0.27,1617.36,35.45,0
2021-10-28 15:09:20,Food,South,Small Business,57.27,3,0.21,1101.51,34.44,0
2021-10-29 03:56:15,Office Supplies,North,Consumer,177.91,3,0.09,1124.8,56.53,0
2021-10-30 04:46:07,Office Supplies,East,Corporate,115.74,10,0.09,1422.94,172.1,0
2021-10-31 13:33:06,Electronics,North,Corporate,478.19,13,0.26,2259.25,614.01,1
2021-11-01 13:50:54,Office Supplies,North,Consumer,209.45,12,0.27,1860.46,256.3,0
2021-11-01 16:14:51,Electronics,South,Corporate,491.24,10,0.22,1563.26,1089.93,1
2021-11-02 20:19:09,Office Supplies,West,Corporate,99.77,13,0.27,2377.41,100.13,0
2021-11-02 22:03:37,Electronics,North,Consumer,600.25,1,0.28,2032.25,23.26,0
2021-11-02 23:45:20,Food,North,Corporate,64.3,3,0.02,1518.18,17.67,0
2021-11-03 09:24:28,Clothing,South,Corporate,96.94,11,0.19,1589.09,111.33,0
2021-11-05 20:33:15,Electronics,South,Corporate,490.2,7,0.04,1552.01,334.8,1
2021-11-07 06:43:26,Office Supplies,East,Consumer,106.26,13,0.2,2198.45,170.84,0
2021-11-07 19:26:39,Food,East,Small Business,60.78,14,0.21,2376.37,50.84,0
2021-11-08 06:49:34,Office Supplies,East,Consumer,126.01,4,0.04,833.18,91.21,0
2021-11-08 13:00:53,Food,East,Small Business,40.53,4,0.26,2740.53,14.01,0
2021-11-09 22:50:06,Office Supplies,North,Consumer,104.28,10,0.29,2110.59,57.4,0
2021-11-11 18:33:03,Furniture,South,Small Business,385.87,5,0.13,2011.94,350.51,1
2021-11-11 23:29:00,Office Supplies,East,Small Business,137.55,13,0.11,1533.5,191.68,0
2021-11-14 10:54:19,Office Supplies,East,Small Business,118.82,3,0.22,505.47,25.76,0
2021-11-17 16:13:37,Office Supplies,West,Consumer,144.24,4,0.05,1881.61,119.33,0
2021-11-17 19:23:02,Furniture,North,Consumer,314.22,9,0.25,2651.67,252.37,0
2021-11-19 08:06:33,Electronics,East,Consumer,661.53,12,0.22,2249.96,1730.28,1
2021-11-19 23:27:05,Clothing,West,Consumer,86.1,8,0.26,2287.73,40.22,0
2021-11-20 06:51:32,Office Supplies,East,Corporate,163.18,14,0.08,2030.63,600.25,1
2021-11-22 16:51:43,Office Supplies,North,Small Business,117.81,10,0.29,2773.53,169.62,0
2021-11-23 08:30:24,Electronics,East,Consumer,669.43,6,0.28,1850.98,770.86,1
2021-11-24 09:10:38,Clothing,East,Small Business,122.53,13,0.04,2199.38,191.83,0
2021-11-25 00:29:09,Furniture,North,Small Business,406.08,2,0.13,1517.4,99.06,0
2021-11-25 13:01:46,Food,East,Corporate,56.46,14,0.06,1910.04,166.03,0
2021-11-27 06:23:13,Electronics,East,Corporate,660.63,8,0.24,2285.02,1082.18,1
2021-11-30 08:19:01,Electronics,West,Small Business,891.26,4,0.06,2119.1,766.53,1
2021-11-30 17:31:29,Electronics,South,Consumer,280.7,4,0.26,916.74,54.67,0
2021-12-05 12:21:01,Furniture,North,Small Business,298.9,11,0.25,2815.46,732.69,1
2021-12-06 21:42:19,Furniture,South,Corporate,135.09,6,0.03,1875.13,55.37,0
2021-12-08 05:59:02,Electronics,West,Small Business,545.94,10,0.06,2102.85,1424.37,1
2021-12-08 07:56:33,Food,North,Small Business,36.05,9,0.02,2332.79,32.58,0
2021-12-09 23:33:21,Office Supplies,North,Small Business,180.48,4,0.08,2411.06,180.78,0
2021-12-10 01:55:18,Clothing,West,Consumer,59.94,5,0.09,2218.09,60.0,0
2021-12-11 17:28:42,Food,East,Corporate,48.19,12,0.08,932.47,99.18,0
2021-12-11 21:12:37,Furniture,West,Consumer,352.96,12,0.1,1398.55,767.88,1
2021-12-12 07:21:44,Clothing,West,Small Business,90.66,13,0.21,1675.52,161.43,0
2021-12-17 03:26:02,Furniture,South,Consumer,363.13,6,0.13,2214.03,364.98,1
2021-12-17 10:53:36,Electronics,North,Consumer,462.27,4,0.01,1683.85,445.37,1
2021-12-18 21:06:53,Furniture,East,Small Business,449.57,8,0.25,1568.23,428.41,1
2021-12-20 09:29:25,Electronics,East,Small Business,515.77,2,0.13,1690.31,47.24,0
2021-12-22 02:06:27,Electronics,North,Consumer,349.56,12,0.12,1435.77,231.49,0
2021-12-24 03:29:41,Clothing,South,Small Business,73.67,7,0.13,589.04,67.43,0
2021-12-26 08:27:28,Furniture,South,Corporate,435.97,14,0.2,1447.11,1013.41,1
2021-12-30 09:31:58,Clothing,East,Corporate,75.56,8,0.12,1338.71,43.97,0
2021-12-30 13:13:52,Food,South,Small Business,46.11,8,0.2,1199.86,78.13,0
2022-01-01 19:56:46,Electronics,North,Corporate,585.91,14,0.03,3048.71,1218.73,1
2022-01-02 00:49:27,Clothing,South,Consumer,92.93,4,0.3,2129.74,18.47,0
2022-01-03 14:26:17,Office Supplies,South,Small Business,183.12,14,0.26,1921.33,427.5,1
2022-01-03 15:43:11,Electronics,West,Consumer,349.36,11,0.17,2199.33,845.21,1
2022-01-04 02:33:38,Office Supplies,East,Small Business,122.16,8,0.12,2881.55,231.93,0
2022-01-04 13:03:36,Office Supplies,West,Small Business,129.27,10,0.07,1753.02,333.53,1
2022-01-05 04:48:00,Clothing,East,Consumer,82.42,2,0.02,1921.61,34.5,0
2022-01-09 08:25:47,Office Supplies,North,Corporate,149.49,10,0.05,2458.74,366.66,1
2022-01-09 18:06:11,Office Supplies,North,Consumer,116.74,4,0.07,1436.1,125.41,0
2022-01-10 02:31:48,Office Supplies,South,Corporate,58.9,3,0.27,1168.22,25.41,0
2022-01-10 07:44:35,Office Supplies,East,Corporate,143.58,7,0.1,1356.82,142.22,0
2022-01-10 17:14:08,Office Supplies,North,Corporate,164.83,6,0.26,1660.82,145.3,0
2022-01-10 19:02:47,Furniture,South,Small Business,341.15,13,0.3,1343.0,490.69,1
2022-01-12 07:40:11,Office Supplies,North,Consumer,93.72,14,0.22,1811.04,265.45,0
2022-01-14 05:30:25,Electronics,West,Corporate,602.02,8,0.17,2284.88,363.38,1
2022-01-14 15:57:01,Office Supplies,North,Corporate,116.26,13,0.15,1670.31,231.31,0
2022-01-15 09:55:48,Electronics,North,Small Business,364.87,11,0.06,3000.1,381.73,1
2022-01-19 14:35:07,Food,West,Consumer,49.42,7,0.1,2654.65,45.67,0
2022-01-19 19:26:15,Furniture,South,Small Business,306.32,5,0.06,1745.33,291.61,0
2022-01-21 03:32:03,Office Supplies,North,Small Business,120.06,3,0.03,1732.06,50.95,0
2022-01-27 01:28:07,Electronics,South,Corporate,584.64,5,0.14,1068.6,634.27,1
2022-01-27 02:17:19,Office Supplies,West,Small Business,148.04,3,0.22,1412.85,29.5,0
2022-01-28 15:57:22,Food,North,Consumer,51.42,12,0.18,1961.65,73.84,0
2022-01-29 00:58:55,Clothing,West,Consumer,88.53,3,0.27,2354.98,34.6,0
2022-02-01 22:22:18,Food,North,Consumer,49.19,5,0.0,2070.89,16.91,0
2022-02-03 08:33:59,Furniture,West,Small Business,321.11,14,0.03,2109.18,590.59,1
2022-02-04 01:19:04,Furniture,North,Small Business,367.93,8,0.21,2531.18,293.06,0
2022-02-04 14:40:48,Food,West,Small Business,46.45,13,0.25,3144.82,54.13,0
2022-02-07 12:26:08,Office Supplies,South,Consumer,134.74,13,0.02,1488.07,500.62,1
2022-02-09 18:04:51,Electronics,West,Corporate,720.07,2,0.07,3006.5,229.97,0
2022-02-10 16:02:55,Furniture,West,Small Business,238.95,8,0.2,2359.58,146.39,0
2022-02-16 22:48:43,Office Supplies,North,Small Business,81.61,6,0.24,2260.61,43.88,0
2022-02-20 10:32:56,Food,North,Corporate,68.8,4,0.19,2369.4,18.58,0
2022-02-21 15:46:44,Office Supplies,North,Small Business,103.1,4,0.1,2035.92,19.66,0
2022-02-22 04:48:17,Clothing,North,Consumer,107.44,4,0.24,2064.8,50.58,0
2022-02-22 10:05:53,Food,North,Corporate,49.32,9,0.08,2076.02,111.8,0
2022-02-22 12:12:46,Furniture,South,Consumer,299.16,8,0.13,1257.86,614.37,1
2022-02-23 05:41:36,Furniture,West,Small Business,264.1,5,0.14,2263.59,106.01,0
2022-02-25 07:02:12,Furniture,East,Consumer,422.55,14,0.05,1885.73,1011.15,1
2022-02-25 10:24:14,Clothing,North,Consumer,115.46,8,0.11,2606.5,168.75,0
2022-03-02 20:30:17,Food,West,Corporate,43.31,3,0.07,2966.18,31.81,0
2022-03-03 00:51:11,Electronics,East,Small Business,693.09,12,0.08,2266.79,891.87,1
2022-03-04 12:16:31,Electronics,South,Corporate,564.68,7,0.02,1107.92,805.61,1
2022-03-05 02:16:49,Electronics,West,Consumer,486.61,10,0.16,1811.58,301.71,0
2022-03-05 08:36:40,Electronics,North,Small Business,342.34,1,0.21,2896.97,36.87,0
2022-03-07 10:03:52,Furniture,South,Small Business,160.95,2,0.23,1140.78,20.1,0
2022-03-07 13:26:46,Clothing,North,Consumer,102.49,6,0.14,1587.15,37.29,0
2022-03-09 13:43:28,Office Supplies,North,Small Business,91.72,11,0.11,2693.15,240.52,0
2022-03-09 17:08:32,Food,East,Consumer,33.75,9,0.05,1480.95,77.16,0
2022-03-11 14:08:01,Electronics,East,Corporate,482.26,8,0.11,1842.1,723.74,1
2022-03-11 15:40:11,Food,East,Corporate,53.79,1,0.2,1391.8,8.44,0
2022-03-12 06:44:11,Furniture,South,Corporate,353.68,9,0.01,1948.2,203.06,0
2022-03-13 04:52:38,Food,West,Consumer,60.92,9,0.26,1808.51,20.78,0
2022-03-14 10:14:46,Food,North,Corporate,56.69,13,0.04,2065.31,124.27,0
2022-03-15 17:53:06,Office Supplies,East,Corporate,80.2,14,0.27,1626.4,180.52,0
2022-03-16 21:14:13,Food,North,Small Business,46.97,11,0.2,2433.47,74.49,0
2022-03-18 21:40:06,Office Supplies,West,Small Business,99.22,13,0.03,1994.72,120.25,0
2022-03-21 14:59:37,Electronics,West,Small Business,632.84,9,0.19,2239.06,945.46,1
2022-03-22 17:49:49,Office Supplies,East,Corporate,131.53,1,0.19,2168.86,8.5,0
2022-03-23 15:56:16,Furniture,South,Corporate,349.12,2,0.03,1898.26,47.25,0
2022-03-25 16:47:28,Office Supplies,East,Consumer,85.1,5,0.25,2162.94,20.67,0
2022-03-27 10:56:02,Electronics,West,Consumer,322.62,3,0.24,2347.83,181.41,0
2022-03-27 11:57:51,Furniture,South,Small Business,376.42,6,0.04,1187.1,279.55,0
2022-03-27 22:10:04,Clothing,East,Corporate,66.61,14,0.28,1697.77,183.62,0
2022-03-30 03:26:47,Clothing,South,Small Business,58.76,7,0.06,555.15,102.0,0
2022-03-30 07:40:05,Office Supplies,North,Consumer,168.54,7,0.09,1854.63,108.12,0
2022-03-31 04:33:11,Furniture,North,Corporate,277.96,12,0.22,2457.51,635.93,1
2022-04-01 20:06:26,Office Supplies,North,Consumer,189.16,12,0.3,1931.6,80.32,0
2022-04-05 14:26:00,Furniture,South,Consumer,278.04,11,0.27,1572.89,227.79,0
2022-04-06 02:44:44,Office Supplies,West,Corporate,146.62,11,0.24,1771.67,250.11,0
2022-04-06 08:18:58,Furniture,East,Corporate,192.26,13,0.26,764.06,488.78,1
2022-04-09 16:38:47,Clothing,South,Consumer,51.88,10,0.03,1064.09,144.42,0
2022-04-10 17:48:06,Furniture,South,Small Business,271.56,6,0.04,1271.82,241.62,0
2022-04-10 21:45:42,Electronics,West,Consumer,581.35,5,0.25,2606.66,465.63,1
2022-04-13 16:57:17,Food,South,Consumer,37.73,13,0.08,1519.67,84.05,0
2022-04-18 12:00:40,Office Supplies,West,Small Business,111.33,9,0.1,1693.96,104.31,0
2022-04-18 17:22:18,Office Supplies,North,Small Business,135.43,11,0.1,2979.61,235.69,0
2022-04-20 12:46:15,Food,East,Consumer,53.92,1,0.11,2502.59,5.65,0
2022-04-21 17:59:21,Electronics,East,Corporate,521.31,11,0.25,1972.81,1198.52,1
2022-04-23 18:04:18,Food,North,Consumer,75.24,4,0.04,1197.02,79.32,0
2022-04-28 16:01:07,Electronics,South,Consumer,370.82,5,0.08,1119.42,238.27,0
2022-04-30 06:26:04,Food,East,Consumer,55.4,13,0.26,2180.25,61.37,0
2022-04-30 16:29:49,Clothing,North,Corporate,83.47,11,0.24,3203.11,79.24,0
2022-05-01 02:32:25,Office Supplies,East,Corporate,141.73,11,0.09,2111.44,132.97,0
2022-05-01 07:31:55,Office Supplies,North,Corporate,71.28,3,0.25,1589.39,34.99,0
2022-05-03 02:16:17,Furniture,South,Small Business,378.41,11,0.17,500.0,865.66,1
2022-05-03 06:22:53,Furniture,West,Small Business,300.52,11,0.23,1206.01,317.22,1
2022-05-08 22:11:05,Food,North,Consumer,53.15,7,0.12,2346.98,85.91,0
2022-05-09 12:11:43,Clothing,South,Corporate,72.79,4,0.07,1789.15,25.96,0
2022-05-09 15:54:37,Office Supplies,South,Corporate,92.09,4,0.01,1239.5,86.67,0
2022-05-11 11:30:05,Food,West,Small Business,63.82,6,0.22,3061.21,65.84,0
2022-05-11 19:19:16,Office Supplies,North,Small Business,176.3,8,0.27,2516.51,101.67,0
2022-05-11 19:27:28,Food,North,Corporate,47.67,4,0.07,2385.05,9.65,0
2022-05-13 22:14:45,Office Supplies,East,Corporate,199.65,7,0.27,1469.68,190.49,0
2022-05-15 13:54:52,Food,South,Small Business,56.24,10,0.2,1344.96,113.54,0
2022-05-15 15:34:45,Clothing,West,Consumer,89.41,11,0.25,1842.17,91.36,0
2022-05-16 08:27:46,Office Supplies,West,Corporate,129.68,1,0.25,1416.6,21.08,0
2022-05-16 12:09:08,Food,West,Corporate,38.7,1,0.12,1696.89,6.27,0
2022-05-16 13:19:22,Electronics,South,Small Business,540.34,2,0.04,880.22,263.82,0
2022-05-17 06:56:02,Clothing,North,Small Business,103.46,10,0.19,1458.61,143.24,0
2022-05-19 18:12:53,Furniture,East,Corporate,337.34,9,0.12,2038.56,198.36,0
2022-05-20 06:09:59,Electronics,South,Corporate,596.09,9,0.15,855.89,347.52,1
2022-05-20 20:18:06,Food,West,Consumer,56.28,12,0.07,3202.11,172.06,0
2022-05-25 03:17:07,Electronics,East,Consumer,499.14,11,0.12,1125.52,1146.96,1
2022-05-25 23:07:44,Furniture,South,Consumer,343.72,3,0.14,2054.99,197.26,0
2022-05-30 00:33:42,Food,West,Consumer,42.93,10,0.02,2403.73,68.9,0
2022-05-30 09:43:21,Food,East,Small Business,53.94,14,0.12,2342.95,48.78,0
2022-05-31 03:11:23,Clothing,West,Corporate,81.91,13,0.06,1992.34,202.91,0
2022-06-02 11:34:03,Food,North,Consumer,53.06,4,0.05,2378.0,39.96,0
2022-06-02 23:53:19,Office Supplies,North,Small Business,77.48,5,0.02,2591.4,111.9,0
2022-06-03 08:37:45,Food,North,Corporate,44.45,4,0.19,2761.07,7.3,0
2022-06-03 21:37:17,Furniture,East,Consumer,313.18,5,0.21,2181.08,195.14,0
2022-06-04 03:13:56,Clothing,West,Corporate,85.84,11,0.15,1948.79,136.36,0
2022-06-04 18:55:48,Food,East,Small Business,67.26,10,0.13,2545.47,60.44,0
2022-06-07 04:49:43,Electronics,West,Corporate,517.04,7,0.04,2685.7,999.19,1
2022-06-07 20:05:12,Food,South,Consumer,68.73,4,0.16,1599.82,62.86,0
2022-06-08 02:03:00,Food,West,Small Business,64.92,14,0.16,2811.17,203.33,0
2022-06-08 16:03:57,Electronics,South,Small Business,546.87,4,0.16,500.0,191.9,0
2022-06-11 07:18:17,Food,East,Small Business,69.31,3,0.15,2294.07,27.83,0
2022-06-14 04:36:52,Electronics,West,Consumer,501.22,8,0.02,2034.89,1143.98,1
2022-06-14 20:02:17,Food,South,Small Business,66.33,10,0.01,1522.72,107.24,0
2022-06-15 10:10:31,Office Supplies,South,Corporate,162.19,13,0.05,1543.38,513.29,1
2022-06-17 11:32:00,Furniture,West,Consumer,367.92,5,0.16,1798.6,152.39,0
2022-06-17 12:55:00,Electronics,West,Consumer,696.1,12,0.01,1468.98,2298.2,1
2022-06-17 14:11:53,Clothing,South,Small Business,96.8,1,0.19,1092.14,16.24,0
2022-06-17 15:51:35,Electronics,South,Consumer,556.8,3,0.23,1067.97,66.51,0
2022-06-19 16:56:06,Office Supplies,West,Small Business,129.19,3,0.12,3247.82,82.47,0
2022-06-21 08:54:46,Office Supplies,West,Small Business,142.78,3,0.2,2020.91,29.6,0
2022-06-24 03:50:48,Electronics,South,Small Business,331.15,3,0.03,1035.23,52.65,0
2022-06-25 08:07:27,Furniture,North,Corporate,327.93,8,0.14,2045.92,185.7,0
2022-06-25 19:47:11,Furniture,North,Small Business,432.12,12,0.26,1365.5,726.62,1
2022-06-29 17:07:32,Clothing,West,Small Business,84.98,3,0.15,2297.84,41.58,0
2022-06-30 01:51:37,Food,West,Small Business,46.46,8,0.22,1684.89,37.22,0
2022-07-01 07:21:15,Clothing,South,Small Business,101.94,7,0.11,1602.53,137.81,0
2022-07-01 22:12:12,Office Supplies,West,Corporate,62.74,10,0.07,2468.13,62.64,0
2022-07-02 10:13:28,Food,East,Small Business,48.2,8,0.19,734.88,50.04,0
2022-07-02 16:10:45,Office Supplies,North,Consumer,45.91,6,0.09,2568.87,47.98,0
2022-07-03 18:43:25,Food,West,Small Business,57.89,3,0.27,2753.73,35.8,0
2022-07-06 13:12:11,Office Supplies,East,Corporate,125.68,6,0.07,1133.73,43.16,0
2022-07-07 22:50:52,Clothing,North,Corporate,72.1,5,0.18,1638.66,46.29,0
2022-07-08 17:22:44,Electronics,East,Corporate,521.57,11,0.1,1424.74,838.12,1
2022-07-10 22:09:06,Electronics,West,Consumer,621.69,6,0.28,2656.93,596.46,1
2022-07-11 17:13:27,Clothing,West,Corporate,64.15,1,0.09,2481.73,13.91,0
2022-07-15 12:15:33,Furniture,South,Small Business,191.66,14,0.12,1013.71,416.37,1
2022-07-15 18:36:33,Furniture,East,Consumer,385.57,6,0.17,1440.29,119.01,0
2022-07-16 02:15:35,Office Supplies,West,Consumer,103.59,9,0.1,2263.0,212.87,0
2022-07-16 10:14:04,Food,West,Small Business,48.36,6,0.27,2882.93,17.97,0
2022-07-20 07:06:33,Furniture,South,Corporate,273.11,2,0.09,630.79,147.12,0
2022-07-22 04:50:58,Food,South,Small Business,64.86,14,0.11,2147.09,60.01,0
2022-07-22 10:20:18,Clothing,West,Corporate,85.22,10,0.09,3201.45,181.14,0
2022-07-24 07:43:11,Clothing,South,Corporate,94.03,13,0.09,1303.72,210.46,0
2022-07-25 22:04:41,Electronics,South,Corporate,408.6,13,0.24,2449.97,1142.81,1
2022-07-26 07:55:05,Electronics,East,Small Business,555.52,13,0.15,2215.55,1632.16,1
2022-07-31 19:33:58,Clothing,East,Small Business,39.7,4,0.26,1946.29,24.63,0
2022-08-03 17:01:42,Clothing,South,Small Business,78.49,2,0.15,666.0,18.78,0
2022-08-04 11:40:11,Food,North,Small Business,38.76,11,0.07,3253.67,66.72,0
2022-08-05 18:48:02,Furniture,North,Corporate,357.79,4,0.16,1969.19,83.19,0
2022-08-05 23:53:10,Office Supplies,North,Corporate,107.96,3,0.05,1821.68,68.43,0
2022-08-06 01:54:29,Food,West,Small Business,20.86,9,0.03,2544.72,47.55,0
2022-08-06 16:31:56,Clothing,North,Corporate,84.18,7,0.2,2326.38,55.01,0
2022-08-07 00:23:49,Food,North,Small Business,29.26,6,0.23,868.14,8.55,0
